IndividuID,Continent,Age,Sexe,EducationAnnees,Travaille,AccesInternet,TailleMenage,RevenuMensuel,DepensesMensuelles
1903,Europe,41.0,Homme,6.0,Non,0.0,2.0,3525.2,2473.1
1904,Afrique,30.0,Femme,11.0,Oui,1.0,5.0,4365.3,3638.0
1905,AmeriqueDuSud,45.0,Homme,10.0,Non,1.0,6.0,3816.3,2421.3
1906,Asie,34.0,Homme,12.0,Non,1.0,4.0,4691.8,3673.2
1907,AmeriqueDuSud,39.0,Femme,8.0,Oui,0.0,5.0,,
1908,Afrique,41.0,Homme,9.0,Non,0.0,2.0,3129.1,2187.1
1909,Asie,25.0,Femme,8.0,Non,,4.0,3455.2,2690.1
1910,Oceanie,28.0,Homme,10.0,Oui,1.0,3.0,5317.2,3686.0
1911,AmeriqueDuNord,32.0,Homme,10.0,Oui,0.0,6.0,4477.5,3242.7
1912,AmeriqueDuSud,29.0,Femme,7.0,Oui,0.0,2.0,3700.7,2276.4
1913,AmeriqueDuSud,39.0,Homme,13.0,Oui,1.0,3.0,5423.5,3814.7
1914,Oceanie,,Homme,13.0,Oui,0.0,3.0,5407.3,4107.7
1915,AmeriqueDuNord,29.0,Homme,7.0,Oui,0.0,5.0,3781.1,2807.0
1916,AmeriqueDuSud,31.0,Homme,10.0,Oui,1.0,,5325.5,4305.8
1917,Oceanie,35.0,Femme,9.0,Non,0.0,5.0,4232.4,2981.4
1918,Europe,46.0,Homme,8.0,Non,0.0,2.0,3933.3,2193.4
1919,Afrique,44.0,Femme,10.0,Non,1.0,2.0,3586.4,2795.4
1920,AmeriqueDuNord,44.0,Femme,9.0,Oui,0.0,3.0,4485.7,3512.4
1921,AmeriqueDuNord,37.0,Femme,9.0,Non,,3.0,3420.7,2056.3
1922,AmeriqueDuNord,36.0,Femme,12.0,Non,0.0,3.0,4065.3,3308.6
1923,AmeriqueDuSud,42.0,Femme,6.0,Non,1.0,4.0,2645.0,1612.8
1924,Asie,30.0,Homme,11.0,Non,1.0,3.0,4589.5,3292.9
1925,AmeriqueDuNord,27.0,Femme,6.0,,1.0,4.0,3509.9,2135.1
1926,Antarctique,27.0,Homme,9.0,Oui,0.0,6.0,4688.4,3355.8
1927,Europe,37.0,Femme,11.0,Non,1.0,3.0,,
1928,Afrique,37.0,Homme,13.0,Oui,,4.0,4431.2,2869.3
1929,AmeriqueDuNord,42.0,Femme,12.0,Oui,0.0,,5580.2,3800.5
1930,Europe,35.0,Femme,,Non,1.0,6.0,2247.6,1306.0
1931,Europe,29.0,Femme,6.0,Non,1.0,3.0,3814.8,2944.8
1932,Oceanie,29.0,Femme,13.0,Non,,6.0,4591.5,3251.3
1933,Asie,28.0,Femme,12.0,,1.0,,4738.0,3297.1
1934,AmeriqueDuNord,31.0,Homme,9.0,Oui,1.0,5.0,4529.8,3341.6
1935,Oceanie,41.0,Homme,13.0,Non,0.0,4.0,5404.2,3833.6
1936,Europe,42.0,Homme,,Oui,0.0,2.0,,
1937,AmeriqueDuNord,43.0,Homme,7.0,Non,1.0,6.0,3574.4,2361.4
1938,AmeriqueDuSud,28.0,Femme,13.0,Oui,1.0,4.0,5119.4,3785.9
1939,AmeriqueDuNord,34.0,Femme,,Non,0.0,4.0,1911.8,1106.0
1940,AmeriqueDuSud,34.0,Femme,14.0,Oui,0.0,4.0,5481.1,3600.6
1941,Oceanie,29.0,Femme,13.0,Oui,1.0,5.0,5863.1,3591.7
1942,Europe,36.0,Homme,14.0,Oui,1.0,6.0,6012.9,4220.1
1943,Oceanie,30.0,Femme,7.0,Non,1.0,4.0,3835.8,2966.0
1944,AmeriqueDuSud,36.0,Femme,6.0,Oui,0.0,6.0,3697.3,2768.6
1945,Europe,25.0,Femme,7.0,Non,0.0,4.0,3787.6,2620.6
1946,AmeriqueDuNord,41.0,Homme,,Oui,1.0,3.0,2921.7,2322.6
1947,Oceanie,45.0,Femme,9.0,Non,,5.0,4372.0,2801.0
1948,Europe,23.0,Homme,11.0,Oui,0.0,2.0,4923.2,2867.3
1949,Afrique,32.0,Femme,13.0,Non,0.0,5.0,3437.3,2589.2
1950,AmeriqueDuSud,25.0,Homme,14.0,Non,0.0,5.0,,
1951,Antarctique,40.0,Femme,11.0,Non,0.0,6.0,,
1952,AmeriqueDuSud,37.0,Homme,8.0,Non,0.0,2.0,3164.3,1826.2
1953,AmeriqueDuNord,36.0,Femme,8.0,Oui,1.0,5.0,,
1954,Oceanie,39.0,Femme,8.0,Oui,,,5025.7,3437.7
1955,Oceanie,44.0,Femme,8.0,Oui,0.0,5.0,4055.1,3146.4
1956,Asie,35.0,Femme,7.0,Oui,1.0,,4308.0,3090.5
1957,AmeriqueDuSud,,Homme,13.0,Oui,1.0,3.0,4737.3,3237.8
1958,Oceanie,44.0,Femme,11.0,Oui,0.0,,5815.2,4308.0
1959,AmeriqueDuNord,30.0,Femme,14.0,Oui,0.0,4.0,5615.7,3927.1
1960,Afrique,40.0,Femme,13.0,Oui,0.0,5.0,4704.0,3063.6
1961,Antarctique,42.0,Homme,8.0,Oui,1.0,2.0,5251.1,3928.1
1962,Oceanie,30.0,Homme,12.0,Oui,1.0,2.0,6088.7,4043.0
1963,Asie,35.0,Femme,7.0,Non,0.0,4.0,2605.0,1884.8
1964,Oceanie,47.0,Femme,7.0,Non,0.0,4.0,3529.7,2774.6
1965,Asie,26.0,Homme,8.0,Oui,1.0,3.0,4687.1,3185.1
1966,Europe,30.0,Homme,13.0,Non,0.0,5.0,5182.9,3967.4
1967,AmeriqueDuSud,41.0,Femme,14.0,Oui,0.0,5.0,5079.0,3795.4
1968,Antarctique,37.0,Femme,13.0,Non,1.0,2.0,5077.9,3840.6
1969,Afrique,41.0,Homme,8.0,Oui,0.0,3.0,3817.7,2688.4
1970,Antarctique,25.0,Femme,8.0,Non,0.0,3.0,4166.1,3280.7
1971,AmeriqueDuSud,42.0,Homme,11.0,Non,0.0,2.0,4293.2,2772.5
1972,Antarctique,44.0,Femme,14.0,Oui,1.0,2.0,6450.2,4877.8
1973,Asie,32.0,Homme,13.0,Non,1.0,2.0,4700.1,3883.2
1974,Asie,32.0,Femme,11.0,Non,0.0,5.0,3725.4,2251.0
1975,Afrique,23.0,Homme,12.0,Oui,1.0,3.0,4997.4,3835.0
1976,Europe,25.0,Homme,9.0,Oui,1.0,5.0,4722.4,3524.9
1977,Antarctique,42.0,Femme,13.0,Non,0.0,5.0,5449.6,3463.7
1978,Europe,40.0,Homme,7.0,Non,0.0,2.0,3951.5,2486.5
1979,AmeriqueDuSud,38.0,Homme,13.0,Non,1.0,5.0,4821.2,2998.7
1980,Oceanie,30.0,Femme,12.0,,0.0,5.0,4102.2,2840.0
1981,Afrique,,Homme,14.0,Oui,1.0,3.0,4935.6,3782.6
1982,AmeriqueDuSud,46.0,Femme,11.0,Oui,0.0,6.0,4665.2,3439.7
1983,Europe,43.0,Homme,9.0,Non,0.0,5.0,4274.1,3203.5
1984,Asie,37.0,Homme,12.0,Oui,0.0,6.0,4949.4,3608.2
1985,Europe,39.0,Homme,8.0,Oui,1.0,5.0,4723.6,3055.9
1986,AmeriqueDuNord,38.0,Femme,7.0,Non,1.0,,3407.5,2127.8
1987,Asie,32.0,Homme,12.0,Non,0.0,5.0,4131.2,3255.1
1988,AmeriqueDuSud,36.0,Femme,6.0,Non,0.0,4.0,2937.7,2135.0
1989,Oceanie,33.0,Femme,11.0,Oui,,2.0,4982.4,3258.7
1990,Asie,27.0,Femme,11.0,Non,0.0,5.0,3449.8,2183.4
1991,AmeriqueDuNord,37.0,Homme,13.0,Oui,0.0,4.0,5173.1,3077.2
1992,Europe,25.0,Femme,,Oui,0.0,6.0,3061.4,2505.9
1993,Oceanie,46.0,Femme,10.0,Oui,0.0,6.0,4349.8,3466.6
1994,AmeriqueDuNord,27.0,Femme,14.0,Oui,1.0,3.0,5886.2,3660.8
1995,Oceanie,32.0,Homme,13.0,Oui,1.0,4.0,5715.3,4174.1
1996,Europe,44.0,Femme,13.0,Non,0.0,4.0,4590.9,3169.2
1997,Europe,46.0,Femme,13.0,Oui,1.0,6.0,5799.1,3881.7
1998,Afrique,38.0,Femme,6.0,Non,0.0,4.0,2534.7,1764.4
1999,AmeriqueDuSud,44.0,Femme,9.0,Oui,1.0,4.0,4237.6,3293.7
2000,Oceanie,25.0,Homme,9.0,Non,1.0,6.0,4047.6,2639.4
2001,Asie,28.0,Femme,8.0,Non,1.0,6.0,3474.3,2580.8
2002,AmeriqueDuSud,39.0,Homme,10.0,Oui,0.0,6.0,4486.6,3006.3
2003,Antarctique,28.0,Femme,7.0,Non,1.0,2.0,3979.7,3184.7
2004,Afrique,29.0,Homme,9.0,Oui,1.0,3.0,4497.3,3358.7
2005,Asie,40.0,Homme,8.0,Oui,0.0,3.0,4518.1,2863.2
2006,Antarctique,31.0,Homme,12.0,,1.0,3.0,5051.9,3514.8
2007,Europe,41.0,Femme,9.0,Non,1.0,6.0,4413.5,3261.9
2008,AmeriqueDuNord,24.0,Homme,10.0,Oui,1.0,4.0,4680.1,3057.4
2009,AmeriqueDuSud,39.0,Homme,8.0,Oui,1.0,6.0,4250.0,2748.9
2010,Antarctique,37.0,Femme,8.0,Oui,0.0,3.0,5406.3,4181.5
2011,AmeriqueDuNord,23.0,Femme,,Non,1.0,3.0,2073.9,1676.2
2012,Afrique,35.0,Femme,7.0,Non,1.0,6.0,2395.9,1864.1
2013,Asie,31.0,Femme,,Oui,0.0,4.0,1955.1,1120.1
2014,AmeriqueDuSud,45.0,Homme,9.0,Non,0.0,4.0,3839.5,2805.1
2015,Oceanie,34.0,Homme,12.0,Oui,1.0,4.0,6186.1,4109.3
2016,Asie,45.0,Femme,,,1.0,5.0,1618.2,873.2
2017,Antarctique,35.0,Homme,7.0,Non,0.0,3.0,3661.0,2693.1
2018,AmeriqueDuSud,,Homme,12.0,Non,0.0,3.0,3255.5,2448.5
2019,Afrique,41.0,Femme,12.0,Oui,0.0,3.0,4583.8,2740.4
2020,Europe,,Femme,9.0,Oui,0.0,2.0,4612.8,3742.3
2021,AmeriqueDuNord,28.0,Homme,10.0,Non,0.0,4.0,3750.9,2416.7
2022,AmeriqueDuSud,32.0,Femme,14.0,Oui,1.0,4.0,5507.7,3488.2
2023,Afrique,35.0,Homme,7.0,Oui,1.0,,3430.0,2210.8
2024,AmeriqueDuNord,28.0,Femme,14.0,Oui,0.0,3.0,5836.7,4313.1
2025,Oceanie,34.0,Femme,10.0,Oui,1.0,6.0,4913.9,3777.8
2026,Europe,24.0,Homme,8.0,Oui,1.0,5.0,4818.6,2984.4
2027,Afrique,45.0,Homme,7.0,Oui,0.0,2.0,3197.8,2564.5
2028,Antarctique,34.0,Femme,14.0,Non,1.0,3.0,5331.5,3899.1
2029,Afrique,45.0,Homme,13.0,Oui,0.0,4.0,5012.6,3275.1
2030,Asie,40.0,Femme,9.0,Non,,4.0,4016.3,2542.5
2031,Antarctique,46.0,Femme,11.0,Non,0.0,3.0,4497.1,2900.3
2032,AmeriqueDuSud,35.0,Femme,10.0,Non,1.0,5.0,3694.8,2330.9
2033,AmeriqueDuSud,42.0,Femme,7.0,Non,1.0,5.0,3602.9,2750.7
2034,Oceanie,24.0,Homme,10.0,Oui,0.0,4.0,4924.5,3689.1
2035,AmeriqueDuSud,23.0,Femme,7.0,,,2.0,2550.3,1575.7
2036,AmeriqueDuSud,,Homme,7.0,Oui,1.0,6.0,3592.5,2018.1
2037,Europe,37.0,Homme,11.0,Non,0.0,,4814.8,3571.3
2038,Asie,46.0,Homme,11.0,Oui,0.0,3.0,5206.9,3150.0
2039,Asie,31.0,Femme,7.0,Non,0.0,3.0,3426.0,2343.7
2040,AmeriqueDuNord,38.0,Homme,10.0,Non,0.0,6.0,4392.9,3326.9
2041,Afrique,44.0,Homme,10.0,Non,0.0,4.0,2813.2,2090.0
2042,Oceanie,40.0,Femme,12.0,Non,0.0,5.0,4443.4,2864.5
2043,AmeriqueDuNord,27.0,Homme,12.0,Oui,,5.0,5608.3,3595.0
2044,Afrique,24.0,Homme,11.0,Non,1.0,6.0,,
2045,AmeriqueDuSud,35.0,Femme,13.0,Oui,1.0,3.0,5224.0,3520.7
2046,Europe,34.0,Homme,13.0,Non,1.0,3.0,4892.4,3548.9
2047,Antarctique,34.0,Femme,7.0,Non,1.0,4.0,3773.7,2281.0
2048,Afrique,25.0,Homme,10.0,,1.0,6.0,3005.2,2381.4
2049,Europe,34.0,Femme,8.0,Non,0.0,6.0,4028.2,2947.7
2050,AmeriqueDuNord,33.0,Femme,9.0,Oui,,3.0,4921.9,3049.8
2051,AmeriqueDuNord,33.0,Femme,11.0,Non,1.0,6.0,3913.5,2932.1
2052,AmeriqueDuSud,46.0,Femme,11.0,Oui,0.0,3.0,4328.9,2918.1
2053,AmeriqueDuNord,39.0,Femme,11.0,Non,1.0,,4578.8,3324.4
2054,Antarctique,25.0,Femme,11.0,Oui,1.0,5.0,5234.0,3848.0
2055,AmeriqueDuSud,40.0,Homme,11.0,Non,0.0,4.0,3460.5,2165.5
2056,Afrique,25.0,Femme,9.0,,1.0,5.0,2484.3,1398.3
2057,Europe,27.0,Homme,13.0,Oui,1.0,4.0,5814.1,3470.7
2058,Europe,30.0,Femme,11.0,Non,0.0,6.0,,
2059,Antarctique,41.0,Homme,13.0,Oui,0.0,5.0,5712.6,4189.5
2060,AmeriqueDuNord,28.0,Femme,14.0,Oui,1.0,4.0,5700.6,4213.0
2061,AmeriqueDuSud,33.0,Femme,12.0,Non,1.0,4.0,4024.8,2383.9
2062,AmeriqueDuSud,33.0,Femme,6.0,Non,1.0,2.0,3418.6,2537.9
2063,Europe,28.0,Femme,7.0,,0.0,4.0,3237.3,1844.9
2064,Antarctique,42.0,Femme,8.0,Oui,0.0,4.0,5312.4,4189.7
2065,Oceanie,39.0,Homme,13.0,Non,0.0,4.0,5051.7,4197.8
2066,Oceanie,23.0,Femme,14.0,Non,1.0,4.0,4860.6,3388.7
2067,AmeriqueDuNord,34.0,Homme,12.0,,1.0,4.0,4577.9,2903.0
2068,Europe,37.0,Homme,10.0,Non,,4.0,3902.2,2835.8
2069,Asie,41.0,Homme,13.0,,,5.0,4547.7,2958.5
2070,Oceanie,40.0,Homme,9.0,Oui,1.0,6.0,5598.5,4077.5
2071,Asie,29.0,Homme,6.0,Oui,1.0,6.0,3583.7,2671.1
2072,Afrique,31.0,Femme,11.0,Oui,0.0,3.0,3850.3,2295.7
2073,Antarctique,37.0,Femme,9.0,Oui,0.0,5.0,5242.4,3632.1
2074,Asie,,Femme,7.0,Oui,0.0,3.0,3164.0,2466.8
2075,AmeriqueDuNord,,Femme,7.0,Oui,0.0,5.0,,
2076,Asie,46.0,Femme,9.0,Non,0.0,5.0,3779.6,2896.2
2077,AmeriqueDuSud,,Femme,11.0,,1.0,4.0,3520.7,2180.2
2078,Asie,27.0,Homme,12.0,Non,1.0,3.0,4948.3,3302.5
2079,AmeriqueDuSud,28.0,Homme,9.0,Non,1.0,4.0,3911.2,2552.2
2080,Antarctique,41.0,Homme,12.0,Oui,0.0,3.0,5556.2,3481.2
2081,Europe,34.0,Femme,13.0,Oui,0.0,6.0,5018.4,4164.0
2082,Asie,26.0,Femme,9.0,Oui,0.0,6.0,3845.3,2461.7
2083,AmeriqueDuNord,37.0,Homme,12.0,Oui,1.0,3.0,5690.3,3947.3
2084,AmeriqueDuSud,24.0,Femme,11.0,Non,,3.0,3328.1,2098.6
2085,AmeriqueDuNord,37.0,Homme,9.0,Oui,1.0,3.0,5564.9,3665.7
2086,Asie,25.0,Femme,8.0,Oui,0.0,,4069.3,2667.9
2087,AmeriqueDuNord,40.0,Homme,9.0,Non,0.0,4.0,3861.9,2523.2
2088,Europe,25.0,Homme,11.0,Oui,1.0,,5775.1,4262.1
2089,Asie,34.0,Femme,13.0,Non,0.0,4.0,,
2090,Asie,29.0,Homme,8.0,,1.0,6.0,3520.8,2657.4
2091,Afrique,26.0,Femme,12.0,Non,0.0,,3911.1,2383.5
2092,Europe,25.0,Femme,8.0,,1.0,4.0,4221.5,3442.2
2093,Afrique,33.0,Femme,11.0,,0.0,2.0,3552.8,2464.1
2094,Asie,39.0,Homme,7.0,Oui,0.0,3.0,,
2095,Afrique,35.0,Homme,12.0,Oui,1.0,2.0,5059.9,3330.7
2096,Europe,41.0,Femme,9.0,Oui,0.0,4.0,5014.1,3546.8
2097,Oceanie,42.0,Homme,11.0,Non,0.0,5.0,4087.3,2701.0
2098,AmeriqueDuSud,46.0,Femme,10.0,Non,1.0,5.0,3527.5,2451.2
2099,AmeriqueDuNord,35.0,Femme,,Oui,,,3330.2,1908.6
2100,AmeriqueDuSud,33.0,Femme,12.0,,,5.0,3336.5,2494.6
2101,AmeriqueDuNord,36.0,Homme,9.0,Oui,0.0,5.0,4336.7,2900.5
2102,Afrique,28.0,Femme,12.0,Non,1.0,5.0,3513.8,2488.6
2103,Oceanie,37.0,Homme,12.0,Non,1.0,4.0,4977.1,3911.3
2104,Afrique,30.0,Homme,12.0,Oui,0.0,6.0,4624.4,3421.8
2105,Europe,41.0,Femme,13.0,Oui,1.0,5.0,5907.5,4408.9
2106,AmeriqueDuNord,40.0,Femme,8.0,Non,0.0,2.0,3568.6,2833.8
2107,Europe,33.0,Homme,11.0,Oui,1.0,4.0,5951.1,3512.5
2108,Europe,47.0,Femme,10.0,Non,0.0,3.0,4770.8,3246.3
2109,AmeriqueDuNord,34.0,Femme,10.0,Non,1.0,6.0,3912.6,2940.1
2110,Asie,41.0,Femme,7.0,Non,0.0,3.0,2862.4,2046.0
2111,Oceanie,45.0,Femme,12.0,Non,1.0,3.0,4729.0,3280.2
2112,Europe,24.0,Homme,12.0,Oui,0.0,3.0,5554.2,3353.7
2113,Europe,40.0,Femme,14.0,Non,1.0,4.0,,
2114,Afrique,31.0,Femme,6.0,Non,0.0,5.0,1769.5,1090.3
2115,AmeriqueDuSud,39.0,Homme,8.0,Non,,,3202.6,2289.8
2116,Europe,29.0,Homme,,Non,0.0,3.0,2354.1,1469.7
2117,Europe,38.0,Homme,13.0,Oui,1.0,5.0,6441.2,4757.7
2118,Europe,24.0,Homme,7.0,Non,,4.0,3419.9,2355.2
2119,Asie,,Femme,11.0,Oui,1.0,,4770.0,3187.3
2120,Afrique,41.0,Homme,8.0,Non,1.0,5.0,3288.6,2491.0
2121,Europe,45.0,Homme,13.0,Non,0.0,4.0,4749.9,2993.6
2122,Asie,43.0,Homme,13.0,Oui,0.0,6.0,5708.9,3434.3
2123,AmeriqueDuNord,26.0,Homme,11.0,Non,0.0,,4364.9,2692.7
2124,Afrique,27.0,Femme,7.0,Oui,1.0,2.0,3461.9,2435.0
2125,Antarctique,35.0,Homme,8.0,Non,0.0,6.0,4414.1,3096.4
2126,AmeriqueDuSud,47.0,Homme,9.0,Non,1.0,5.0,3394.3,2534.6
2127,AmeriqueDuSud,41.0,Homme,8.0,Oui,1.0,3.0,4051.6,3181.4
2128,Oceanie,25.0,Femme,7.0,Non,,6.0,3116.8,2346.8
2129,Asie,,Homme,12.0,Oui,0.0,6.0,4113.3,2862.7
2130,Asie,37.0,Femme,7.0,Oui,1.0,5.0,4377.2,2501.2
2131,Antarctique,41.0,Homme,13.0,Non,0.0,6.0,4751.6,3344.9
2132,Europe,31.0,Homme,12.0,Non,1.0,5.0,5037.6,3081.5
2133,Europe,42.0,Homme,8.0,Non,,3.0,4263.1,2583.6
2134,Afrique,34.0,Femme,8.0,Oui,0.0,5.0,3546.3,2435.8
2135,Oceanie,42.0,Femme,10.0,Non,0.0,4.0,4553.6,3009.4
2136,Antarctique,35.0,Femme,,Oui,1.0,3.0,3233.0,2507.3
2137,Asie,44.0,Femme,8.0,Non,1.0,6.0,3599.0,2653.8
2138,Antarctique,40.0,Homme,7.0,Non,1.0,2.0,4320.2,2830.9
2139,Europe,30.0,Homme,12.0,Non,1.0,5.0,5354.5,3828.6
2140,AmeriqueDuSud,24.0,Homme,10.0,Non,1.0,3.0,3838.1,2515.9
2141,AmeriqueDuSud,28.0,Femme,10.0,Non,0.0,5.0,3403.3,2068.5
2142,Afrique,31.0,Homme,10.0,Non,0.0,4.0,3276.0,2125.3
2143,Afrique,29.0,Femme,14.0,,1.0,2.0,3934.0,2632.3
2144,AmeriqueDuSud,30.0,Homme,9.0,Oui,0.0,2.0,4219.3,3106.4
2145,Antarctique,46.0,Homme,10.0,Oui,0.0,5.0,5888.1,3665.7
2146,Asie,23.0,Femme,12.0,Oui,0.0,4.0,4723.7,3479.1
2147,AmeriqueDuSud,46.0,Femme,10.0,Oui,1.0,2.0,5233.5,3734.9
2148,Afrique,,Femme,9.0,Oui,0.0,3.0,2621.5,2163.5
2149,AmeriqueDuNord,30.0,Femme,11.0,Oui,1.0,6.0,5609.3,3527.5
2150,AmeriqueDuSud,41.0,Homme,6.0,Non,0.0,4.0,3421.3,2402.9
2151,Antarctique,44.0,Femme,10.0,Non,1.0,5.0,4827.2,3803.5
2152,Afrique,30.0,Femme,10.0,Oui,0.0,4.0,3549.4,2656.6
2153,Europe,27.0,Homme,13.0,Non,0.0,6.0,4437.0,2735.6
2154,AmeriqueDuNord,24.0,Femme,12.0,Non,0.0,,3978.3,3055.6
2155,Afrique,27.0,Femme,13.0,Non,1.0,6.0,3469.6,2059.0
2156,Asie,46.0,Femme,12.0,Non,,,4459.6,2879.2
2157,Oceanie,38.0,Homme,7.0,,0.0,4.0,3996.2,2396.0
2158,Oceanie,36.0,Homme,9.0,Oui,,6.0,4424.8,3144.2
2159,Afrique,45.0,Homme,11.0,Non,0.0,4.0,3435.5,2553.7
2160,AmeriqueDuSud,38.0,Homme,7.0,Non,1.0,2.0,3244.6,2162.8
2161,AmeriqueDuNord,47.0,Femme,12.0,Non,1.0,5.0,4272.7,3212.2
2162,Asie,23.0,Femme,13.0,Oui,1.0,6.0,5521.7,4093.3
2163,Asie,28.0,Femme,10.0,Non,,4.0,3821.3,2312.0
2164,Afrique,38.0,Homme,9.0,Non,0.0,2.0,3029.6,2307.6
2165,AmeriqueDuNord,39.0,Homme,10.0,Oui,0.0,6.0,,
2166,Antarctique,37.0,Homme,10.0,Oui,1.0,5.0,5906.1,3995.8
2167,Antarctique,24.0,Femme,10.0,Oui,0.0,3.0,5166.5,4068.1
2168,Afrique,29.0,Homme,6.0,Oui,0.0,2.0,3328.8,2153.1
2169,Europe,27.0,Homme,11.0,Non,1.0,2.0,4466.2,2944.9
2170,AmeriqueDuSud,36.0,Femme,14.0,Oui,1.0,2.0,5395.1,3732.7
2171,Asie,31.0,Homme,7.0,Oui,1.0,3.0,4886.1,3397.8
2172,Oceanie,31.0,Homme,14.0,Non,1.0,4.0,5278.4,3252.0
2173,Asie,42.0,Femme,12.0,Non,0.0,6.0,3865.8,2741.8
2174,Afrique,35.0,Homme,10.0,Oui,0.0,3.0,,
2175,AmeriqueDuNord,46.0,Homme,9.0,Oui,1.0,2.0,5627.3,4229.5
2176,Antarctique,38.0,Homme,8.0,Non,0.0,6.0,4037.3,3086.9
2177,Europe,37.0,Homme,13.0,Non,1.0,5.0,5192.3,3939.1
2178,Oceanie,28.0,Femme,6.0,Non,0.0,6.0,2700.0,2015.1
2179,Afrique,27.0,Homme,13.0,Oui,1.0,2.0,4523.2,3408.3
2180,Asie,40.0,Femme,8.0,Oui,1.0,2.0,5018.8,3607.5
2181,AmeriqueDuNord,28.0,Homme,10.0,Oui,0.0,4.0,4997.0,3841.0
2182,AmeriqueDuNord,29.0,Homme,8.0,Oui,0.0,6.0,4125.4,2885.7
2183,Oceanie,24.0,Homme,7.0,Oui,1.0,3.0,4436.1,2662.2
2184,Asie,36.0,Femme,,Non,0.0,5.0,1420.3,1080.2
2185,Asie,44.0,Homme,13.0,Non,,2.0,4824.6,2992.9
2186,Antarctique,46.0,Homme,6.0,,1.0,2.0,4263.8,2719.8
2187,Europe,24.0,Femme,12.0,Oui,0.0,3.0,5081.6,3717.7
2188,AmeriqueDuSud,46.0,Homme,8.0,Oui,0.0,3.0,4571.0,2609.0
2189,Asie,23.0,Femme,10.0,Non,1.0,3.0,3997.4,2939.6
2190,Asie,23.0,Femme,10.0,Oui,1.0,5.0,4769.5,3460.4
2191,Europe,39.0,Homme,,Oui,1.0,4.0,3245.5,2543.3
2192,AmeriqueDuSud,27.0,Femme,8.0,Non,0.0,5.0,2937.6,1876.4
2193,Antarctique,42.0,Femme,6.0,Non,1.0,4.0,4451.0,2739.4
2194,AmeriqueDuNord,23.0,Homme,11.0,Oui,1.0,4.0,5100.5,3128.4
2195,AmeriqueDuSud,30.0,Homme,10.0,Non,1.0,2.0,4188.2,2587.7
2196,AmeriqueDuNord,33.0,Homme,11.0,Non,,3.0,,
2197,AmeriqueDuNord,34.0,Femme,8.0,Non,0.0,5.0,3773.3,2822.0
2198,AmeriqueDuSud,35.0,Femme,8.0,Oui,1.0,4.0,4578.4,3187.1
2199,Afrique,25.0,Femme,6.0,Non,,3.0,2011.3,1631.9
2200,AmeriqueDuNord,26.0,Femme,12.0,Non,,6.0,4261.7,3178.3
2201,Afrique,38.0,Homme,12.0,,,3.0,3200.2,2187.9
2202,Antarctique,42.0,Homme,11.0,,0.0,4.0,4920.8,3859.2
2203,Asie,26.0,Homme,9.0,Oui,1.0,3.0,5084.9,4046.8
2204,Oceanie,45.0,Femme,11.0,Non,,3.0,4365.8,2784.2
2205,AmeriqueDuSud,42.0,Homme,12.0,Non,0.0,4.0,4185.3,2944.2
2206,Europe,33.0,Femme,10.0,Oui,0.0,3.0,5080.8,3621.7
2207,Oceanie,37.0,Femme,12.0,Non,,2.0,4621.5,3337.9
2208,Oceanie,40.0,Femme,6.0,,0.0,3.0,3736.7,2310.9
2209,AmeriqueDuNord,42.0,Femme,13.0,Oui,0.0,5.0,5125.1,3224.7
2210,Europe,35.0,Femme,6.0,Non,,2.0,3354.4,2659.5
2211,Afrique,29.0,Homme,14.0,Oui,1.0,3.0,5388.0,3170.8
2212,AmeriqueDuSud,,Femme,12.0,Oui,0.0,5.0,3953.4,2526.9
2213,Antarctique,37.0,Femme,8.0,Oui,0.0,5.0,5272.0,3777.0
2214,Asie,28.0,Homme,13.0,Oui,0.0,4.0,5527.6,4138.0
2215,Asie,25.0,Femme,7.0,Oui,1.0,5.0,4170.3,3223.5
2216,Asie,26.0,Femme,8.0,Oui,0.0,,4414.3,3135.8
2217,AmeriqueDuNord,24.0,Femme,12.0,Non,1.0,2.0,4660.2,3524.5
2218,Oceanie,28.0,Femme,9.0,Oui,,4.0,4133.2,3365.4
2219,Oceanie,25.0,Femme,8.0,Non,,4.0,3887.3,2635.5
2220,Europe,47.0,Homme,10.0,Non,,4.0,4014.8,2625.3
2221,AmeriqueDuNord,35.0,Homme,11.0,Non,0.0,,4489.4,3443.6
2222,Europe,41.0,Femme,10.0,Oui,0.0,4.0,5203.3,3612.1
2223,AmeriqueDuSud,,Femme,7.0,Oui,1.0,3.0,3357.2,1912.0
2224,Asie,46.0,Homme,10.0,Non,0.0,3.0,4221.9,2884.4
2225,AmeriqueDuSud,45.0,Homme,12.0,Oui,1.0,5.0,,
2226,Asie,44.0,Femme,9.0,Non,1.0,6.0,3933.4,3232.1
2227,Afrique,38.0,Homme,7.0,Non,0.0,3.0,2529.6,1986.5
2228,Oceanie,35.0,Femme,12.0,Oui,1.0,6.0,5357.6,4035.8
2229,Antarctique,,Femme,9.0,Oui,0.0,6.0,4442.5,3172.2
2230,Oceanie,36.0,Femme,10.0,Non,,5.0,4412.2,3077.6
2231,AmeriqueDuSud,37.0,Homme,13.0,Oui,1.0,6.0,4838.2,3164.8
2232,Antarctique,23.0,Homme,8.0,Oui,0.0,4.0,5061.7,3661.4
2233,Europe,26.0,Homme,11.0,Non,0.0,3.0,4111.7,2384.0
